Parameter Estimation Task

Problem Description:
Subtask: 
Time-Course Task

Problem Description:
    StepNumber: 100
    StepSize: 0.1
    Duration: 10
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Continue on Simultaneous Events: 0

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-006
    Absolute Tolerance: 1e-012
    Max Internal Steps: 10000


List of Fitting Items:
    1e-06 <= (reaction_1).Km <= 1e+06; Start Value = 27.5004
    Affected Experiments:
      all    Affected Validation Experiments:
      all
    1e-06 <= (reaction_1).V <= 1e+06; Start Value = 5.40025e-006
    Affected Experiments:
      all    Affected Validation Experiments:
      all

Method: Hooke & Jeeves
    Iteration Limit: 50
    Tolerance: 1e-005
    Rho: 0.2

[Function Evaluations]	[Best Value]	[Best Parameters]
983	474.668	(	0.000353005	2.28812e-005	)
986	472.72	(	0.000353005	2.2903e-005	)
989	470.773	(	0.000353005	2.29249e-005	)
992	468.827	(	0.000353005	2.29469e-005	)
995	466.882	(	0.000353005	2.2969e-005	)
998	464.937	(	0.000353005	2.29911e-005	)
1001	462.994	(	0.000353005	2.30133e-005	)
1004	461.052	(	0.000353005	2.30355e-005	)
1007	459.111	(	0.000353005	2.30579e-005	)
1010	457.172	(	0.000353005	2.30803e-005	)
1013	455.233	(	0.000353005	2.31027e-005	)
1016	453.296	(	0.000353005	2.31253e-005	)
1019	451.361	(	0.000353005	2.31479e-005	)
1022	449.426	(	0.000353005	2.31705e-005	)
1025	447.494	(	0.000353005	2.31933e-005	)
1028	445.563	(	0.000353005	2.32161e-005	)
1031	443.633	(	0.000353005	2.3239e-005	)
1034	441.705	(	0.000353005	2.32619e-005	)
1037	439.779	(	0.000353005	2.32849e-005	)
1040	437.854	(	0.000353005	2.3308e-005	)
1043	435.931	(	0.000353005	2.33312e-005	)
1046	434.01	(	0.000353005	2.33544e-005	)
1049	432.091	(	0.000353005	2.33777e-005	)
1052	430.174	(	0.000353005	2.34011e-005	)
1055	428.259	(	0.000353005	2.34245e-005	)
1058	426.346	(	0.000353005	2.3448e-005	)
1061	424.435	(	0.000353005	2.34716e-005	)
1064	422.527	(	0.000353005	2.34952e-005	)
1067	420.62	(	0.000353005	2.35189e-005	)
1070	418.716	(	0.000353005	2.35427e-005	)
1073	416.814	(	0.000353005	2.35665e-005	)
1076	414.914	(	0.000353005	2.35905e-005	)
1079	413.017	(	0.000353005	2.36144e-005	)
1082	411.123	(	0.000353005	2.36385e-005	)
1085	409.231	(	0.000353005	2.36626e-005	)
1088	407.341	(	0.000353005	2.36868e-005	)
1091	405.454	(	0.000353005	2.37111e-005	)
1094	403.57	(	0.000353005	2.37354e-005	)
1097	401.689	(	0.000353005	2.37598e-005	)
1100	399.81	(	0.000353005	2.37843e-005	)
1103	397.934	(	0.000353005	2.38088e-005	)
1106	396.062	(	0.000353005	2.38334e-005	)
1109	394.192	(	0.000353005	2.38581e-005	)
1112	392.325	(	0.000353005	2.38828e-005	)
1115	390.461	(	0.000353005	2.39077e-005	)
1118	388.6	(	0.000353005	2.39325e-005	)
1121	386.743	(	0.000353005	2.39575e-005	)
1124	384.888	(	0.000353005	2.39825e-005	)
1127	383.037	(	0.000353005	2.40076e-005	)
1130	381.189	(	0.000353005	2.40328e-005	)
